"net_id","GAP12_ctr","GAP123_ctr","GAP12_80pct","GAP123_80pct","nHubs","GAP12_ctr_pct","GAP123_ctr_pct","GAP12_80pct_pct","GAP123_80pct_pct","edge_dens","artic_count","min_cut_lat","maxkmNS","net_lakes_n","net_averagelakedistance_km","net_rangeorder","net_dams_n","vert_btwn_centr_norm_mean","artic_pct","artic_pct_inv","DamRate","DamRate_inv","WSA9","PCconnall","net_GAP12_ctr_pct","net_GAP123_ctr_pct","net_GAP12_80pct_pct","net_GAP123_80pct_pct"
"529",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,4.904714989,6,4.784,1,0,0.233333333,0.5,0.5,0,1,"TPL",2.03446902237121,0.333333333333333,0.333333333333333,0,0
"53",0,2,0,0,8,0,25,0,0,0.032465366,97,1,187.9458995,338,58.776,5,170,0.010033649,0.28698224852071,0.71301775147929,0.502958579881657,0.497041420118343,"NAP",1.85346057786587,0.0769230769230769,0.174556213017751,0.165680473372781,0.192307692307692
"534",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,2,1,10.31793602,5,2.451,3,3,0.266666667,0.4,0.6,0.6,0.4,"NAP",1.86795366534974,0,0,0,0
"536",NA,NA,NA,NA,0,NA,NA,NA,NA,0.422222222,3,1,13.37944187,10,22.82,4,1,0.1,0.3,0.7,0.1,0.9,"UMW",0.927061556334076,0.5,0.5,0.5,0.5
"54",0,1,0,1,1,0,100,0,100,0.385620915,4,1,15.30073527,18,10.82,3,1,0.071078431,0.222222222222222,0.777777777777778,0.0555555555555556,0.944444444444444,"CPL",1.24418123531798,0.444444444444444,0.555555555555556,0.222222222222222,0.611111111111111
"541",0,0,0,0,1,0,0,0,0,0.733333333,1,4,38.14889992,6,40.733,5,4,0.066666667,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"XER",1.9358326584728,0,0.166666666666667,0,0
"543",0,0,0,0,1,0,0,0,0,0.5,2,1,8.283944909,5,3.516,2,0,0.233333333,0.4,0.6,0,1,"XER",1.87155081997607,0,0,0,0
"544",NA,NA,NA,NA,0,NA,NA,NA,NA,0.822222222,1,8,21.22125907,10,80.877,2,0,0.022222222,0.1,0.9,0,1,"WMT",2.62375940475299,0.6,0.6,0,0
"545",0,1,0,0,1,0,100,0,0,0.380952381,3,1,33.9463572,7,23.11,4,7,0.20952381,0.428571428571429,0.571428571428571,1,0,"XER",2.18763026971972,0,0.714285714285714,0,0
"547",NA,NA,NA,NA,0,NA,NA,NA,NA,0.7,1,3,7.039662992,5,42.16,2,4,0.1,0.2,0.8,0.8,0.2,"NAP",1.92050064672171,0,0,0,0
"550",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,4.62976352,5,0.747,2,0,0.333333333,0.6,0.4,0,1,"TPL",3.076684150672,0.2,0.2,0,0
"559",0,0,0,0,1,0,0,0,0,0.428571429,1,1,7.243890258,7,3.076,3,2,0.114285714,0.142857142857143,0.857142857142857,0.285714285714286,0.714285714285714,"NAP",1.216776040979,0,0.142857142857143,0,0
"56",1,1,0,0,16,6.25,6.25,0,0,0.092588251,157,1,182.2193111,453,116.551,6,59,0.007915235,0.346578366445916,0.653421633554084,0.130242825607064,0.869757174392936,"UMW",1.89323505855922,0.123620309050773,0.225165562913907,0.123620309050773,0.163355408388521
"565",NA,NA,NA,NA,0,NA,NA,NA,NA,0.533333333,2,3,14.95773245,6,19.806,1,0,0.133333333,0.333333333333333,0.666666666666667,0,1,"UMW",1.33284760777965,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333
"57",0,0,0,0,23,0,0,0,0,0.087474922,288,1,215.6739223,749,101.863,7,436,0.004721804,0.384512683578104,0.615487316421896,0.582109479305741,0.417890520694259,"NAP",2.29263550233533,0.0120160213618158,0.145527369826435,0.00400534045393859,0.0600801068090788
"570",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,2,1,16.17712895,6,5.099,4,1,0.183333333,0.333333333333333,0.666666666666667,0.166666666666667,0.833333333333333,"UMW",1.09552830352382,0.166666666666667,0.166666666666667,0.5,0.5
"573",NA,NA,NA,NA,0,NA,NA,NA,NA,0.733333333,1,1,11.16740557,6,18.753,1,1,0.066666667,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,"UMW",1.87302423721672,0,0.166666666666667,0,0
"576",1,1,0,0,1,100,100,0,0,0.4,2,1,7.99018805,6,5.375,2,6,0.2,0.333333333333333,0.666666666666667,1,0,"CPL",2.06173333780877,0.166666666666667,0.166666666666667,0,0
"58",0,0,0,0,12,0,0,0,0,0.681849103,59,1,260.0795891,441,281.979,7,255,0.000905292,0.133786848072562,0.866213151927438,0.578231292517007,0.421768707482993,"CPL",2.1812266934015,0.0430839002267574,0.0521541950113379,0.018140589569161,0.0317460317460317
"581",NA,NA,NA,NA,0,NA,NA,NA,NA,0.733333333,1,1,2.911758291,6,8.683,1,0,0.066666667,0.166666666666667,0.833333333333333,0,1,"UMW",2.0842325211992,0,0.833333333333333,0,0.833333333333333
"582",NA,NA,NA,NA,0,NA,NA,NA,NA,0.761904762,1,5,12.01463289,7,20.154,2,3,0.047619048,0.142857142857143,0.857142857142857,0.428571428571429,0.571428571428571,"CPL",1.97665153586822,0,0,0,0
"584",0,1,0,0,1,0,100,0,0,0.5,1,1,13.71488315,5,9.036,3,3,0.166666667,0.2,0.8,0.6,0.4,"XER",1.31330193859879,0,0.4,0,0
"588",NA,NA,NA,NA,0,NA,NA,NA,NA,0.6,1,3,7.003928637,6,8.234,2,0,0.1,0.166666666666667,0.833333333333333,0,1,"UMW",1.73223963226602,0,0.833333333333333,0.666666666666667,0.666666666666667
"59",23,29,21,23,49,46.94,59.18,42.86,46.94,0.030249288,576,1,629.5174466,1780,220.553,6,484,0.003007299,0.323595505617978,0.676404494382022,0.271910112359551,0.728089887640449,"WMT",4.45037935932429,0.529213483146067,0.652808988764045,0.514606741573034,0.623595505617977
"591",0,1,0,0,1,0,100,0,0,0.333333333,3,1,4.591369345,6,1.663,2,0,0.266666667,0.5,0.5,0,1,"UMW",2.28409683561782,0,1,0.333333333333333,0.333333333333333
"593",NA,NA,NA,NA,0,NA,NA,NA,NA,0.428571429,3,1,2.064760905,7,1.047,2,2,0.20952381,0.428571428571429,0.571428571428571,0.285714285714286,0.714285714285714,"CPL",1.32408128760568,0,0,0,0
"595",0,0,0,0,1,0,0,0,0,0.282051282,6,1,7.824004932,13,5.829,2,6,0.127039627,0.461538461538462,0.538461538461538,0.461538461538462,0.538461538461538,"NAP",1.00566474761651,0,0,0,0
"6",1,2,0,0,66,1.52,3.03,0,0,0.04435683,361,1,482.5592766,2604,149.05,7,1612,0.001362201,0.13863287250384,0.86136712749616,0.619047619047619,0.380952380952381,"CPL",6.48268948030106,0.0134408602150538,0.0195852534562212,0.011136712749616,0.0211213517665131
"60",1,6,0,0,18,5.56,33.33,0,0,0.101385607,128,2,180.4286426,586,131.737,5,278,0.004281306,0.218430034129693,0.781569965870307,0.474402730375427,0.525597269624573,"SAP",2.03654729126269,0.00341296928327645,0.0477815699658703,0,0.00170648464163823
"604",NA,NA,NA,NA,0,NA,NA,NA,NA,0.607142857,2,5,13.3456285,8,12.191,2,2,0.071428571,0.25,0.75,0.25,0.75,"WMT",1.16529351551078,0,0,0,0.125
"61",0,1,0,0,1,0,100,0,0,0.305555556,4,2,7.715449975,9,9.171,2,5,0.194444444,0.444444444444444,0.555555555555556,0.555555555555556,0.444444444444444,"NAP",1.33856601910646,0.111111111111111,0.222222222222222,0,0
"62",NA,NA,NA,NA,0,NA,NA,NA,NA,0.175384615,13,1,15.52592432,26,11.616,3,14,0.077564103,0.5,0.5,0.538461538461538,0.461538461538462,"NAP",1.45196070290045,0,0.0769230769230769,0,0
"621",0,0,0,0,1,0,0,0,0,0.321428571,4,2,5.51981581,8,5.692,2,3,0.214285714,0.5,0.5,0.375,0.625,"NAP",1.57617116192674,0,0,0,0
"626",NA,NA,NA,NA,0,NA,NA,NA,NA,0.5,2,1,11.99335789,5,4.661,3,0,0.2,0.4,0.6,0,1,"NAP",1.645652341214,0.2,0.2,0,0.2
"627",NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,5,13.85436395,6,13.987,0,1,0,0,1,0.166666666666667,0.833333333333333,"CPL",3.37845014301174,0,0,0,0.166666666666667
"63",0,0,0,0,18,0,0,0,0,0.028580875,213,1,116.1084105,454,77.241,6,86,0.012954562,0.469162995594714,0.530837004405286,0.18942731277533,0.81057268722467,"UMW",2.14415739946303,0.0374449339207048,0.052863436123348,0.00881057268722467,0.00881057268722467
"632",0,0,0,0,2,0,0,0,0,0.191176471,9,1,18.07742227,17,10.071,3,4,0.124019608,0.529411764705882,0.470588235294118,0.235294117647059,0.764705882352941,"UMW",1.53364291871488,0.117647058823529,0.294117647058824,0.0588235294117647,0.0588235294117647
"633",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,2,1,4.239471711,5,0.556,2,0,0.266666667,0.4,0.6,0,1,"CPL",2.08300298212858,1,1,0,0
"639",NA,NA,NA,NA,0,NA,NA,NA,NA,0.7,1,3,2.116084558,5,8.265,2,0,0.1,0.2,0.8,0,1,"NAP",1.86880216245731,0,0,0,0
"64",0,0,0,0,16,0,0,0,0,0.070935569,344,1,266.8028102,825,292.137,6,220,0.00604053,0.416969696969697,0.583030303030303,0.266666666666667,0.733333333333333,"UMW",2.43937867190714,0.0218181818181818,0.0763636363636364,0.0096969696969697,0.0096969696969697
"643",0,0,0,1,1,0,0,0,100,0.392857143,3,1,44.43509578,8,42.318,2,2,0.166666667,0.375,0.625,0.25,0.75,"XER",0.876951254751431,0,0.5,0,1
"648",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,24.32012068,5,16.398,4,4,0.333333333,0.6,0.4,0.8,0.2,"XER",3.10835753648928,0.6,0.8,0,0
"65",NA,NA,NA,NA,0,NA,NA,NA,NA,0.804964539,5,42,54.70746548,48,71.757,2,13,0.004432624,0.104166666666667,0.895833333333333,0.270833333333333,0.729166666666667,"CPL",2.52817740947739,0,0.0833333333333333,0,0.0833333333333333
"651",1,1,1,1,1,100,100,100,100,0.7,1,1,5.103978813,5,3.684,2,0,0.1,0.2,0.8,0,1,"UMW",1.87296333737175,0.8,0.8,0.8,0.8
"653",0,0,0,0,1,0,0,0,0,0.4,2,2,6.694760308,6,22.264,3,1,0.183333333,0.333333333333333,0.666666666666667,0.166666666666667,0.833333333333333,"UMW",1.09170504748065,0,0,0,0
"66",NA,NA,NA,NA,0,NA,NA,NA,NA,0.333333333,4,1,5.116806981,6,2.331,0,0,0.333333333,0.666666666666667,0.333333333333333,0,1,"NPL",3.30423060057104,0,0,0,0
"660",NA,NA,NA,NA,0,NA,NA,NA,NA,0.533333333,1,1,14.17210697,6,6.836,2,0,0.116666667,0.166666666666667,0.833333333333333,0,1,"WMT",1.62889642367276,0,0.166666666666667,0,0
"661",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,2,1.06998182,6,1.283,2,3,0.233333333,0.5,0.5,0.5,0.5,"CPL",1.73419132786453,0,0,0,0
"665",0,0,0,0,1,0,0,0,0,0.7,1,1,42.12223937,5,44.629,3,3,0.1,0.2,0.8,0.6,0.4,"CPL",1.63044200616756,0,0,0,0
"67",1,2,1,1,7,14.29,28.57,14.29,14.29,0.345488899,42,84,147.4867171,146,278.743,5,58,0.011058626,0.287671232876712,0.712328767123288,0.397260273972603,0.602739726027397,"TPL",2.07036749346941,0.0547945205479452,0.102739726027397,0.0342465753424658,0.0342465753424658
"673",NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,5,17.11206476,6,33.059,3,2,0,0,1,0.333333333333333,0.666666666666667,"WMT",3.32257399306761,0,0.333333333333333,0,0.333333333333333
"68",1,1,0,0,11,9.09,9.09,0,0,0.079647625,132,1,241.0359467,364,162.896,6,113,0.008810292,0.362637362637363,0.637362637362637,0.31043956043956,0.68956043956044,"UMW",1.71119081396909,0.0906593406593407,0.123626373626374,0.0659340659340659,0.0796703296703297
"681",0,2,0,0,2,0,100,0,0,0.285714286,4,1,2.910123189,7,0.475,2,0,0.295238095,0.571428571428571,0.428571428571429,0,1,"XER",2.7253462013945,0,1,0,0.142857142857143
"685",0,0,0,0,1,0,0,0,0,0.4,3,1,3.36759033,5,1.855,3,0,0.333333333,0.6,0.4,0,1,"CPL",3.076684150672,0,0,0,0
"69",NA,NA,NA,NA,0,NA,NA,NA,NA,0.926153846,1,24,38.7269844,26,41.157,5,11,0.003076923,0.0384615384615385,0.961538461538462,0.423076923076923,0.576923076923077,"CPL",2.97884463386427,0.0384615384615385,0.0384615384615385,0,0
"7",1,1,0,0,5,20,20,0,0,0.085741314,68,1,139.1508016,153,68.046,6,30,0.023564951,0.444444444444444,0.555555555555556,0.196078431372549,0.803921568627451,"UMW",1.71582575740274,0.0457516339869281,0.124183006535948,0.0326797385620915,0.0326797385620915
"70",0,0,0,0,2,0,0,0,0,0.283251232,9,1,20.23892041,29,21.342,4,17,0.052271483,0.310344827586207,0.689655172413793,0.586206896551724,0.413793103448276,"NAP",0.959053824746541,0.103448275862069,0.275862068965517,0,0.0344827586206897
"704",NA,NA,NA,NA,0,NA,NA,NA,NA,0.7,1,1,1.955746817,5,2.533,1,0,0.1,0.2,0.8,0,1,"CPL",1.87296333737175,0.4,0.4,0.4,0.4
"705",NA,NA,NA,NA,0,NA,NA,NA,NA,0.638888889,2,1,8.452726998,9,8.896,2,7,0.055555556,0.222222222222222,0.777777777777778,0.777777777777778,0.222222222222222,"NAP",1.75129299852136,0,0.444444444444444,0,0
"71",0,0,0,1,2,0,0,0,50,0.571794872,8,1,134.6023056,40,83.75,5,20,0.020614035,0.2,0.8,0.5,0.5,"WMT",1.4376857900386,0.225,0.625,0.15,0.7
"72",1,1,0,0,1,100,100,0,0,0.590909091,3,8,11.87875648,12,28.511,1,3,0.078787879,0.25,0.75,0.25,0.75,"NAP",1.09080503113719,0.333333333333333,0.333333333333333,0,0
"721",NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,4,3.12724685,5,13.571,1,0,0,0,1,0,1,"CPL",3.50088946775766,0,0,0,0
"73",0,1,0,0,5,0,20,0,0,0.130322103,31,1,43.4663191,74,22.837,4,38,0.037501543,0.418918918918919,0.581081081081081,0.513513513513513,0.486486486486487,"NAP",1.41701407383569,0.0810810810810811,0.243243243243243,0,0.0135135135135135
"731",0,0,0,0,1,0,0,0,0,0.333333333,3,1,6.176100819,7,1.403,3,4,0.2,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,"NAP",1.33447719733483,0,0,0,0
"74",0,0,0,0,1,0,0,0,0,0.229280097,16,1,62.43913647,58,47.705,5,19,0.037496759,0.275862068965517,0.724137931034483,0.327586206896552,0.672413793103448,"UMW",1.04108981891354,0.0172413793103448,0.258620689655172,0.0517241379310345,0.0517241379310345
"75",0,0,0,0,16,0,0,0,0,0.472097401,77,1,120.3178713,382,168.238,5,165,0.002076847,0.201570680628272,0.798429319371728,0.431937172774869,0.568062827225131,"CPL",1.48914543304811,0.00523560209424084,0.00785340314136126,0,0.00261780104712042
"750",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,2,1,22.61939895,6,13.443,3,5,0.216666667,0.333333333333333,0.666666666666667,0.833333333333333,0.166666666666667,"NAP",1.77411291555185,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667
"752",0,0,0,0,1,0,0,0,0,0.571428571,2,4,15.34005582,7,22.739,3,0,0.095238095,0.285714285714286,0.714285714285714,0,1,"UMW",1.39846457306364,0,0.428571428571429,0,0
"760",0,0,0,0,1,0,0,0,0,0.4,3,1,5.180392037,5,2.389,1,2,0.333333333,0.6,0.4,0.4,0.6,"NPL",2.869698135162,0,0,0,0
"761",0,0,0,0,1,0,0,0,0,0.25,5,1,7.860748091,8,0.965,3,4,0.279761905,0.625,0.375,0.5,0.5,"NAP",2.61497298582878,0,0,0,0
"762",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,17.55913689,5,5.487,0,0,0.333333333,0.6,0.4,0,1,"XER",3.076684150672,0,0.8,0,1
"764",0,0,0,0,1,0,0,0,0,0.4,2,1,12.68970374,6,8.301,4,7,0.183333333,0.333333333333333,0.666666666666667,1.16666666666667,-0.166666666666667,"XER",2.42369292292247,0.166666666666667,0.333333333333333,0,0
"766",NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,4,3.923709853,5,12.475,2,0,0,0,1,0,1,"CPL",3.50088946775766,0.2,0.4,0,0.6
"77",NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,6,22.41674146,7,22.74,1,2,0,0,1,0.285714285714286,0.714285714285714,"TPL",3.33077593443092,0,0,0,0
"772",NA,NA,NA,NA,0,NA,NA,NA,NA,0.428571429,3,1,58.13749387,7,33.094,5,4,0.171428571,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,"XER",1.12350296463713,0,0.571428571428571,0,0.857142857142857
"78",NA,NA,NA,NA,0,NA,NA,NA,NA,0.775,2,13,27.64827232,16,64.87,3,15,0.016666667,0.125,0.875,0.9375,0.0625,"NAP",2.69982370684965,0,0.3125,0,0
"781",NA,NA,NA,NA,0,NA,NA,NA,NA,0.285714286,4,1,3.540379412,7,1.107,3,4,0.276190476,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,"CPL",2.39788529049862,0,0,0,0
"79",1,1,0,0,21,4.76,4.76,0,0,0.014434948,180,1,80.79263988,325,15.073,5,255,0.023274913,0.553846153846154,0.446153846153846,0.784615384615385,0.215384615384615,"NAP",2.49967030777696,0.0307692307692308,0.113846153846154,0,0.0153846153846154
"8",0,1,0,0,1,0,100,0,0,0.491935484,8,21,31.54679143,32,29.716,4,15,0.024731183,0.25,0.75,0.46875,0.53125,"NAP",1.12933589345455,0,0.1875,0,0
"80",NA,NA,NA,NA,0,NA,NA,NA,NA,0.578947368,5,1,43.14262855,20,74.596,1,5,0.030994152,0.25,0.75,0.25,0.75,"UMW",1.2798046518736,0.15,0.35,0.35,0.35
"800",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,0.858655874,5,0.204,1,0,0.333333333,0.6,0.4,0,1,"CPL",3.076684150672,1,1,0,0
"81",0,0,0,0,2,0,0,0,0,0.257142857,4,3,9.025070186,15,10.591,3,2,0.095238095,0.266666666666667,0.733333333333333,0.133333333333333,0.866666666666667,"UMW",1.03178017894099,0,0,0,0
"821",NA,NA,NA,NA,0,NA,NA,NA,NA,0.7,1,1,14.66233683,5,20.272,2,5,0.1,0.2,0.8,1,0,"XER",2.3267636117672,0,0.6,0,0
"827",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,1.861503251,5,0.388,2,2,0.333333333,0.6,0.4,0.4,0.6,"NAP",2.869698135162,0,0,0,0
"83",0,0,0,0,2,0,0,0,0,0.154150198,12,1,81.88115062,23,35.217,5,8,0.118388858,0.521739130434783,0.478260869565217,0.347826086956522,0.652173913043478,"TPL",1.51647052721825,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696
"843",0,0,0,0,1,0,0,0,0,0.6,1,2,14.90119084,6,10.051,2,4,0.1,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"NAP",1.55977824488126,0,0,0,0
"85",NA,NA,NA,NA,0,NA,NA,NA,NA,0.571428571,2,1,10.36034882,7,16.5,2,4,0.095238095,0.285714285714286,0.714285714285714,0.571428571428571,0.428571428571429,"NAP",1.01614315694389,0,0,0,0
"858",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,4.398954588,6,1.1,1,0,0.266666667,0.5,0.5,0,1,"TPL",2.27358403952609,0.166666666666667,0.166666666666667,0,0
"86",0,0,0,0,2,0,0,0,0,0.244444444,12,2,54.76559492,36,53.602,4,19,0.045051354,0.333333333333333,0.666666666666667,0.527777777777778,0.472222222222222,"TPL",0.980929451963964,0.0555555555555556,0.0555555555555556,0,0.0555555555555556
"87",1,1,1,1,5,20,20,20,20,0.036218539,73,1,74.97071884,181,29.192,5,18,0.038546457,0.403314917127072,0.596685082872928,0.0994475138121547,0.900552486187845,"NAP",1.83149891067206,0.0165745856353591,0.0441988950276243,0.0165745856353591,0.0552486187845304
"88",2,3,0,0,15,13.33,20,0,0,0.023385641,188,1,97.71633357,380,24.294,5,214,0.015258463,0.494736842105263,0.505263157894737,0.563157894736842,0.436842105263158,"NAP",2.13855648577883,0.0342105263157895,0.0921052631578947,0.00263157894736842,0.0473684210526316
"9",2,4,0,0,36,5.56,11.11,0,0,0.081392386,459,1,315.884593,2247,245.893,7,1209,0.001291098,0.204272363150868,0.795727636849132,0.538050734312417,0.461949265687583,"CPL",5.53717420605207,0.0146862483311081,0.0453938584779706,0.0124610591900312,0.0173564753004005
"90",1,3,1,2,9,11.11,33.33,11.11,22.22,0.548232754,59,309,238.1238141,420,301.766,6,372,0.002643406,0.14047619047619,0.85952380952381,0.885714285714286,0.114285714285714,"SAP",7.5744657962305,0.0523809523809524,0.116666666666667,0.0547619047619048,0.1
"91",0,1,0,0,1,0,100,0,0,0.305555556,4,1,12.33696446,9,8.97,2,7,0.21031746,0.444444444444444,0.555555555555556,0.777777777777778,0.222222222222222,"CPL",1.78019098504704,0.333333333333333,0.666666666666667,0,0
"92",0,1,0,0,4,0,25,0,0,0.507387387,15,1,50.59020816,75,77.034,4,33,0.009547081,0.2,0.8,0.44,0.56,"NAP",1.35982246641664,0.0266666666666667,0.08,0.0266666666666667,0.0266666666666667
"93",NA,NA,NA,NA,0,NA,NA,NA,NA,0.916996047,1,21,36.7042582,23,35.346,2,9,0.003952569,0.0434782608695652,0.956521739130435,0.391304347826087,0.608695652173913,"CPL",2.92284662484221,0,0,0,0
"94",NA,NA,NA,NA,0,NA,NA,NA,NA,0.285714286,5,1,7.460200833,7,1.91,2,5,0.333333333,0.714285714285714,0.285714285714286,0.714285714285714,0.285714285714286,"CPL",3.44924963377084,0.142857142857143,0.142857142857143,0,0.285714285714286
"95",0,0,0,1,1,0,0,0,100,0.747619048,2,2,146.3906325,21,219.3,7,43,0.013784461,0.0952380952380952,0.904761904761905,2.04761904761905,-1.04761904761905,"XER",5.28213996946559,0.285714285714286,0.476190476190476,0.238095238095238,0.761904761904762
"96",0,0,0,0,1,0,0,0,0,0.269230769,5,3,22.37679375,13,13.856,3,2,0.107226107,0.384615384615385,0.615384615384615,0.153846153846154,0.846153846153846,"NAP",0.94276523537686,0,0,0,0
"97",0,0,0,0,1,0,0,0,0,0.21978022,6,1,29.73315501,14,7.532,3,0,0.146520147,0.428571428571429,0.571428571428571,0,1,"UMW",1.52979890685535,0,0.214285714285714,0,0
"98",0,1,0,1,2,0,50,0,50,0.32823698,21,1,111.7809113,92,93.125,6,11,0.015519987,0.228260869565217,0.771739130434783,0.119565217391304,0.880434782608696,"WMT",1.3750774594166,0.739130434782609,0.858695652173913,0.728260869565217,0.858695652173913
"99",0,0,0,0,3,0,0,0,0,0.144322344,27,1,216.8296761,105,118.224,7,68,0.023308084,0.257142857142857,0.742857142857143,0.647619047619048,0.352380952380952,"XER",1.56542527186362,0.133333333333333,0.295238095238095,0.0571428571428571,0.314285714285714
